IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,BookingChanges,Agent,Company,DaysInWaitingList,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,Corporate,Direct,TA/TO,Deposit,RoomTypeDifference,Contract,Group,Transient,Transient-Party
0,109,2016,May,19,2,2,5,2,1,0,1,0,0,0,1,1,0,0,72.5,0,2,0,0,1,0,0,0,0,1,0
1,17,2017,June,23,9,2,3,2,1,0,1,0,0,0,1,1,0,0,223.0,0,0,0,1,0,0,0,0,0,1,0
1,52,2016,December,52,18,2,2,2,0,0,1,0,0,0,0,1,0,0,56.0,0,0,0,0,1,0,0,0,0,1,0
0,0,2016,January,5,30,0,1,2,0,0,1,0,0,0,1,1,0,0,44.66,0,0,0,0,1,0,0,0,0,1,0
1,194,2017,March,11,14,4,14,2,0,0,1,0,0,0,0,1,0,50,62.0,0,0,0,0,1,0,0,0,0,0,1
0,56,2016,February,10,29,1,3,2,0,0,1,0,0,0,0,1,0,0,29.0,0,1,0,0,1,0,1,0,0,1,0
0,0,2017,June,26,29,0,1,2,0,0,1,0,0,0,0,1,0,0,128.0,0,0,0,0,1,0,0,0,0,1,0
0,266,2016,June,24,10,1,2,2,0,0,1,0,0,0,0,1,0,0,72.0,0,1,0,0,1,0,0,0,0,1,0
1,471,2017,May,20,20,2,5,2,0,0,1,0,0,0,0,1,0,0,47.0,0,0,0,0,1,1,0,0,0,1,0
1,0,2016,May,22,22,2,0,1,0,0,1,0,0,0,0,0,0,0,72.0,0,0,0,1,0,0,1,0,0,1,0
0,218,2017,June,25,20,2,5,2,0,0,1,0,0,0,0,1,0,0,116.43,1,1,0,0,1,0,0,0,0,1,0
0,2,2016,March,10,1,0,2,2,0,0,1,0,0,0,0,0,0,0,65.0,0,0,0,1,0,0,0,0,0,1,0
0,143,2017,February,6,9,4,10,2,0,0,1,0,0,0,0,1,0,0,42.97,0,2,0,0,1,0,0,0,0,1,0
0,48,2016,May,20,11,0,1,2,0,0,1,0,0,0,0,0,0,0,95.0,1,0,0,1,0,0,1,0,0,0,1
0,238,2017,July,29,17,2,5,2,0,0,1,0,0,1,0,1,0,0,185.6,1,2,0,0,1,0,0,0,0,1,0
0,28,2017,April,16,16,2,0,2,0,0,1,0,0,0,0,1,0,0,115.0,0,1,0,0,1,0,0,0,0,1,0
0,1,2016,December,51,17,0,1,2,1,0,1,0,0,0,0,1,0,0,136.0,0,1,0,0,1,0,0,0,0,1,0
0,287,2015,October,42,15,1,3,2,0,0,1,0,0,0,0,0,1,0,44.5,0,0,1,0,0,0,0,0,0,0,1
0,261,2017,April,18,30,2,5,2,0,0,1,0,0,0,0,1,0,0,40.95,0,1,0,0,1,0,0,1,0,0,0
0,5,2016,November,45,2,0,1,1,0,0,1,1,0,1,0,1,0,0,45.0,0,0,1,0,0,0,0,0,0,1,0
1,165,2016,June,26,25,2,5,2,1,0,1,0,0,0,0,1,0,0,141.01,0,2,0,0,1,0,0,0,0,1,0
0,171,2016,April,15,4,1,1,1,0,0,1,0,0,0,0,1,0,0,54.5,0,0,0,0,1,1,0,0,0,0,1
0,181,2017,July,29,22,2,3,2,0,0,1,0,0,0,0,1,0,0,154.95,0,2,0,0,1,0,0,0,0,1,0
1,109,2017,July,27,2,2,1,2,0,0,1,0,0,0,1,0,0,0,171.0,0,1,0,1,0,0,0,0,0,1,0
0,2,2016,June,26,22,0,1,1,0,0,1,0,0,0,0,0,1,0,79.0,0,0,1,0,0,0,1,0,0,1,0
0,0,2015,October,44,28,0,1,1,0,0,1,0,0,0,0,0,1,0,48.0,0,0,1,0,0,0,1,0,0,1,0
1,20,2015,November,48,23,1,2,2,0,0,1,0,0,0,0,1,0,0,58.0,0,0,0,0,1,0,0,0,0,1,0
0,35,2016,August,33,8,1,3,2,0,0,1,0,0,0,0,1,0,0,243.0,1,1,0,0,1,0,0,0,0,1,0
0,14,2016,April,17,23,1,1,2,0,0,1,0,0,0,0,1,0,0,105.0,0,0,0,1,0,0,0,0,0,1,0
0,1,2016,June,24,10,0,1,2,0,0,1,0,0,0,0,0,0,0,120.0,1,0,0,1,0,0,1,0,0,1,0
0,227,2017,May,18,5,1,2,2,0,0,1,1,0,1,0,1,0,0,56.0,0,3,0,0,1,0,0,0,0,1,0
0,108,2017,August,34,22,2,8,2,0,0,1,0,0,0,0,1,0,0,208.28,0,0,0,0,1,0,0,0,0,1,0
0,57,2017,June,25,20,0,3,2,0,0,1,0,0,0,1,1,0,0,288.0,1,2,0,0,1,0,1,0,0,0,1
0,3,2016,January,2,3,2,1,2,0,0,1,0,0,0,1,1,0,0,48.0,0,1,0,0,1,0,1,0,0,1,0
1,131,2016,October,42,9,2,0,2,0,0,1,0,0,0,0,0,0,0,55.0,0,0,1,0,0,0,0,0,0,0,1
1,112,2017,August,35,31,0,3,2,0,0,1,0,0,0,0,1,0,0,230.0,0,0,0,0,1,0,0,0,0,1,0
0,96,2015,July,31,27,1,2,2,0,0,1,0,0,0,0,1,0,0,166.0,0,2,0,0,1,0,1,0,0,1,0
0,199,2016,May,19,2,1,1,2,0,0,1,0,0,0,0,1,0,0,85.0,0,0,0,0,1,0,0,0,0,0,1
0,163,2017,June,24,15,2,6,2,0,0,1,0,0,0,0,1,0,0,80.95,0,0,0,0,1,0,0,0,0,1,0
0,29,2017,May,19,12,2,3,2,1,1,1,0,0,0,2,1,0,0,211.0,1,4,0,1,0,0,0,0,0,1,0
0,0,2016,December,52,19,1,0,2,0,0,1,0,0,0,0,1,0,0,50.0,1,1,0,1,0,0,0,0,0,1,0
0,2,2015,August,32,6,0,1,2,0,0,1,0,0,0,0,1,0,0,172.0,0,0,0,0,1,0,0,0,0,1,0
0,28,2016,November,46,11,0,2,2,0,0,1,0,0,0,2,1,0,0,114.4,1,3,0,1,0,0,0,0,0,1,0
0,60,2015,August,33,11,0,4,2,2,0,1,0,0,0,0,1,0,0,188.0,0,0,0,1,0,0,0,0,0,1,0
0,154,2015,September,36,3,0,3,2,0,0,1,0,0,0,0,0,1,0,88.2,0,0,0,1,0,0,0,0,0,0,1
0,4,2016,December,51,11,1,0,1,0,0,1,0,0,0,0,1,0,0,50.4,0,0,0,0,1,0,0,0,0,1,0
0,0,2016,March,11,7,1,1,1,0,0,1,0,0,0,0,0,1,0,55.0,0,0,1,0,0,0,0,0,0,1,0
0,167,2017,April,15,11,2,7,2,0,0,1,1,0,0,0,0,0,0,80.8,0,2,0,1,0,0,0,0,0,1,0
1,17,2017,July,30,28,0,2,2,0,0,1,0,0,0,0,1,0,0,205.0,0,1,0,0,1,0,0,0,0,1,0
0,0,2015,August,36,30,1,0,2,0,0,1,0,0,0,0,1,0,0,120.6,0,0,0,0,1,0,0,0,1,0,0
0,93,2017,February,9,26,2,1,2,0,0,1,0,0,0,1,1,0,0,62.0,0,0,0,0,1,0,0,0,0,1,0
0,3,2015,September,37,10,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,1,0,0,1,0
1,65,2016,September,36,2,0,2,2,0,0,1,0,0,0,0,1,0,0,186.0,0,0,0,0,1,0,0,0,0,1,0
0,171,2016,September,36,2,2,7,2,0,0,1,0,0,0,0,1,0,0,150.58,1,1,0,0,1,0,0,0,0,1,0
0,4,2016,September,38,17,0,1,2,0,0,1,0,0,0,0,1,0,0,175.0,1,0,0,1,0,0,0,0,0,1,0
0,15,2015,November,48,27,0,2,2,0,0,1,0,0,0,0,0,1,0,66.0,1,0,0,1,0,0,0,0,0,0,1
1,99,2016,December,50,8,0,3,2,0,0,1,0,0,0,0,1,0,0,54.0,0,1,0,0,1,0,0,0,0,1,0
0,1,2016,April,16,12,0,2,1,0,0,1,0,0,0,0,0,1,0,48.0,1,0,1,0,0,0,1,0,0,0,1
1,20,2016,March,13,20,2,1,2,0,0,1,0,0,0,1,1,0,0,60.0,0,2,0,0,1,0,0,0,0,1,0
1,165,2016,July,29,11,3,7,2,0,0,1,0,0,0,0,1,0,0,152.0,0,1,0,0,1,0,0,0,0,1,0
1,132,2016,May,21,17,2,5,2,0,0,1,0,0,0,0,1,0,0,79.2,0,1,0,0,1,0,0,0,0,1,0
0,28,2017,June,23,9,0,1,2,0,0,1,0,0,0,0,1,0,0,112.0,0,0,0,0,1,0,0,0,0,1,0
0,317,2016,July,28,4,1,5,2,0,0,1,0,0,0,0,1,0,0,72.9,0,2,0,0,1,0,0,0,0,1,0
0,140,2016,December,49,2,0,1,2,0,0,1,0,0,0,0,1,0,0,54.0,0,1,0,0,1,0,0,0,0,1,0
1,246,2017,August,31,3,2,4,2,0,0,1,0,0,0,0,1,0,0,153.75,0,0,0,0,1,0,0,0,0,1,0
1,155,2016,August,33,10,0,4,2,0,0,1,0,0,0,0,1,0,0,240.0,0,0,0,0,1,0,0,0,0,1,0
1,25,2016,July,29,15,0,2,2,0,0,1,0,0,0,0,1,0,0,169.0,0,0,0,0,1,0,0,0,0,1,0
0,67,2015,August,31,1,4,6,2,0,0,1,0,0,0,1,1,0,0,208.2,0,1,0,0,1,0,0,0,0,1,0
0,74,2017,April,17,29,2,5,2,0,0,1,0,0,0,0,1,0,0,44.38,0,0,0,0,1,0,0,0,0,1,0
0,12,2015,July,27,3,0,1,2,0,0,1,0,0,0,0,1,0,0,73.8,0,0,0,0,1,0,1,0,0,1,0
0,3,2015,November,48,28,0,1,2,0,0,1,0,0,0,0,1,0,0,29.0,0,1,0,0,1,0,0,0,0,1,0
0,17,2016,March,10,5,0,1,2,0,0,1,0,0,0,0,1,0,0,29.0,0,1,0,0,1,0,0,0,0,1,0
1,108,2017,May,18,4,0,3,2,0,0,1,0,0,0,0,1,0,0,85.0,0,0,0,0,1,0,0,0,0,1,0
0,24,2016,May,19,7,2,5,2,0,0,1,0,0,0,0,1,0,0,85.0,0,0,0,0,1,0,0,0,0,0,1
1,45,2015,December,49,5,2,1,2,0,0,0,0,0,0,0,1,0,0,68.0,0,0,0,0,1,0,0,0,0,0,1
0,210,2017,August,34,25,4,10,2,0,0,1,0,0,0,0,1,0,0,103.7,0,0,0,0,1,0,0,0,0,1,0
0,247,2017,May,19,13,2,3,2,0,0,1,0,0,0,1,1,0,0,56.0,0,1,0,0,1,0,1,0,0,1,0
1,141,2017,August,33,15,2,5,2,1,0,1,0,0,0,1,1,0,0,245.0,0,0,0,0,1,0,0,0,0,1,0
0,3,2016,July,28,8,1,2,3,0,0,1,0,0,0,0,1,0,0,157.08,0,0,0,0,1,0,1,0,0,1,0
0,1,2016,October,42,11,0,1,1,0,0,1,0,0,0,0,1,0,0,62.0,1,2,0,0,1,0,1,0,0,1,0
0,3,2015,November,47,16,4,10,2,0,0,1,0,0,0,0,1,0,0,65.0,0,1,0,0,1,0,1,0,0,1,0
1,63,2017,August,35,28,1,2,2,0,0,1,0,0,0,0,1,0,0,236.0,0,2,0,0,1,0,0,0,0,1,0
1,9,2017,February,7,13,1,1,2,0,0,1,0,0,0,0,1,0,0,60.0,0,1,0,0,1,0,0,0,0,1,0
0,5,2017,March,13,31,1,2,1,0,0,1,0,0,0,0,1,0,0,74.0,0,1,0,0,1,0,1,0,0,1,0
0,5,2015,September,37,9,0,1,1,0,0,1,1,0,1,0,0,1,0,134.0,0,0,1,0,0,0,1,0,0,1,0
0,117,2016,May,19,2,1,4,2,0,0,1,0,0,0,0,1,0,0,52.2,0,1,0,0,1,0,1,0,0,1,0
0,180,2016,August,34,16,0,4,2,0,0,1,0,0,0,2,1,0,0,160.0,0,1,0,0,1,0,0,0,0,1,0
0,139,2016,September,37,5,1,5,2,0,0,1,0,0,0,0,1,0,0,165.0,2,1,0,0,1,0,0,0,0,0,1
0,0,2016,October,41,4,1,5,2,0,0,1,0,0,0,0,1,0,0,81.8,0,0,0,0,1,0,0,0,0,1,0
1,24,2016,February,9,26,0,2,2,2,0,1,0,0,0,0,1,0,0,98.0,0,0,0,0,1,0,0,0,0,1,0
0,272,2015,September,40,30,0,3,1,0,0,1,0,0,0,1,1,0,0,58.5,0,0,0,0,1,0,0,0,0,0,1
0,358,2016,September,37,8,4,10,2,0,0,1,0,0,0,0,1,0,0,53.85,0,1,0,0,1,0,0,1,0,0,0
1,141,2016,October,41,3,1,4,2,0,0,1,0,0,0,0,1,0,0,79.0,0,0,0,0,1,0,0,0,0,1,0
0,31,2016,November,46,12,0,0,2,0,0,1,0,0,0,0,1,0,0,0.0,0,1,0,0,1,0,1,0,0,1,0
0,5,2016,February,9,27,1,1,2,0,0,1,0,0,0,0,1,0,0,53.0,0,1,0,0,1,0,1,0,0,1,0
1,214,2017,March,12,24,3,7,2,0,0,1,0,0,0,0,1,0,0,28.0,0,0,0,0,1,0,0,0,0,0,1
0,6,2016,March,14,30,0,1,1,0,0,1,0,0,0,1,1,0,0,45.0,1,0,1,0,0,0,1,0,0,1,0
0,36,2017,August,31,4,2,2,2,0,0,1,0,0,0,0,1,0,0,239.75,0,2,0,0,1,0,0,0,0,1,0
0,0,2015,November,48,23,1,0,1,0,0,1,1,0,1,1,0,1,0,42.0,0,0,1,0,0,0,0,0,0,0,1
0,4,2016,March,12,16,2,4,2,0,0,1,0,0,0,1,1,0,0,59.67,0,1,0,0,1,0,0,0,0,1,0
1,411,2017,May,22,31,2,4,2,0,0,1,0,0,0,0,0,0,0,71.1,0,0,0,0,1,1,0,0,0,1,0
0,20,2016,March,11,7,1,3,1,0,0,1,0,0,0,0,1,0,0,45.65,0,1,0,0,1,0,0,0,0,1,0
0,60,2016,July,31,29,1,2,1,0,0,1,0,0,0,0,1,0,0,194.0,0,1,0,0,1,0,0,0,0,1,0
0,0,2016,January,6,31,1,0,3,0,0,1,0,0,0,0,1,0,0,40.5,0,0,0,0,1,0,1,0,0,1,0
0,2,2017,January,1,7,1,1,1,0,0,1,1,0,1,0,1,0,0,39.0,0,1,0,1,0,0,1,0,1,0,0
0,39,2015,September,39,26,0,1,2,0,0,1,0,0,0,0,1,0,0,80.08,0,1,0,0,1,0,0,0,0,1,0
0,70,2017,July,27,3,1,4,2,1,0,1,0,0,0,0,1,0,0,208.75,1,0,0,1,0,0,0,0,0,1,0
0,133,2016,May,21,18,2,5,2,0,0,1,0,0,0,0,1,0,0,52.2,0,1,0,0,1,0,0,0,0,1,0
1,211,2017,August,33,19,2,5,2,0,0,1,0,0,0,0,1,0,0,133.74,0,0,0,0,1,0,0,0,0,1,0
0,217,2017,August,31,5,2,2,2,1,0,1,0,0,0,1,1,0,0,255.0,1,3,0,0,1,0,0,0,0,1,0
0,24,2017,August,33,17,0,3,2,0,0,1,0,0,0,1,1,0,0,392.0,1,1,0,0,1,0,0,0,0,1,0
0,35,2017,February,6,9,2,5,2,0,0,1,0,0,0,0,1,0,0,81.76,0,0,0,0,1,0,0,0,0,1,0
0,10,2016,August,32,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0.0,0,0,0,0,1,0,1,0,0,1,0
0,72,2015,August,33,15,2,3,3,0,0,1,0,0,0,0,1,0,0,131.2,0,1,0,0,1,0,0,0,0,1,0
0,154,2016,July,30,21,2,5,2,0,0,1,0,0,0,0,1,0,0,92.1,0,0,0,0,1,0,0,1,0,0,0
0,1,2015,October,44,30,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0,0,0,0,0,1,0,0,0,0,1,0
0,3,2017,August,35,27,1,0,2,0,0,1,0,0,0,0,1,0,0,80.0,0,2,0,0,1,0,1,0,0,0,1
0,110,2015,September,38,17,1,3,1,0,0,1,0,0,0,1,1,0,0,65.0,0,0,0,1,0,0,0,0,0,0,1
0,115,2017,May,20,17,0,2,2,0,0,1,0,0,0,0,1,0,0,85.0,0,2,0,0,1,0,0,0,0,1,0
0,101,2016,July,30,20,0,4,3,0,0,1,0,0,0,1,1,0,0,257.0,1,3,0,1,0,0,0,0,0,1,0
0,6,2016,August,33,10,0,2,2,0,1,1,0,0,0,1,1,0,0,227.1,1,2,0,1,0,0,0,0,0,1,0
1,113,2017,May,22,30,0,2,2,0,0,1,0,0,0,0,1,0,0,100.0,0,0,0,0,1,0,0,0,0,1,0
0,35,2016,June,24,7,0,4,2,0,0,1,0,0,0,0,1,0,0,151.0,0,1,0,0,1,0,0,0,0,1,0
0,138,2016,October,44,26,0,4,2,0,0,1,0,0,0,0,1,0,0,68.0,0,2,0,0,1,0,0,0,0,1,0
0,117,2017,May,20,15,3,7,2,0,0,1,0,0,0,0,1,0,0,78.85,0,2,0,0,1,0,0,0,0,1,0
0,30,2017,August,35,31,0,2,1,0,0,1,0,0,0,1,1,0,0,191.0,1,3,0,0,1,0,0,0,0,1,0
1,204,2017,June,26,30,2,5,2,0,0,1,0,0,0,0,1,0,0,140.0,0,1,0,0,1,0,0,0,0,1,0
1,78,2015,October,41,9,1,2,2,0,0,1,0,0,0,0,1,0,0,92.0,0,0,0,0,1,1,0,0,0,1,0
1,161,2017,August,34,20,2,3,2,0,0,1,0,0,0,0,1,0,0,268.0,0,0,0,0,1,0,0,0,0,1,0
0,35,2016,November,46,10,0,3,2,0,0,1,0,0,0,0,1,0,0,37.8,0,2,0,0,1,0,1,0,0,1,0
0,12,2017,March,13,29,0,1,1,0,0,1,1,0,1,0,1,0,0,42.0,0,0,0,0,1,0,0,0,0,1,0
1,198,2017,July,30,27,2,5,2,2,0,1,0,0,0,0,1,0,0,292.0,0,0,0,0,1,0,0,0,0,1,0
0,15,2017,February,6,6,1,2,1,0,0,1,0,0,0,0,1,0,0,58.4,0,0,0,0,1,0,0,0,0,1,0
1,81,2016,May,19,7,2,5,2,0,0,1,0,0,0,0,1,0,0,52.56,0,0,0,0,1,0,0,0,0,1,0
0,2,2016,February,7,13,0,1,2,0,0,1,0,0,0,0,1,0,0,65.0,0,1,0,0,1,0,1,0,0,1,0
1,113,2017,May,22,30,0,2,1,0,0,1,0,0,0,0,1,0,0,100.0,0,0,0,0,1,0,0,0,0,1,0
0,287,2015,October,42,15,1,3,2,0,0,1,0,0,0,2,0,1,0,52.0,1,0,1,0,0,0,1,0,0,0,1
1,182,2017,July,29,17,1,5,2,0,0,1,0,0,0,0,1,0,0,181.88,0,1,0,0,1,0,0,0,0,1,0
1,183,2016,April,16,16,1,1,2,0,0,1,0,0,0,0,1,0,0,85.0,0,0,0,0,1,1,0,0,0,0,1
0,174,2017,July,27,7,1,2,2,0,0,1,0,0,0,0,1,0,0,92.4,0,0,0,0,1,0,0,0,0,1,0
0,18,2016,May,20,8,2,0,2,0,0,1,0,0,0,1,0,1,0,60.0,0,0,1,0,0,0,1,0,0,0,1
0,68,2015,August,36,31,3,8,2,0,0,1,0,0,0,0,1,0,0,113.55,0,3,0,0,1,0,0,0,0,1,0
0,70,2017,May,18,2,0,5,2,0,0,1,0,0,0,0,1,0,0,50.85,0,0,0,0,1,0,0,1,0,0,0
0,5,2015,October,41,10,1,1,2,0,0,1,0,0,0,0,1,0,0,67.5,1,2,0,0,1,0,1,0,0,1,0
0,10,2016,March,12,17,0,1,1,0,0,1,0,0,0,0,0,1,0,30.0,0,1,1,0,0,0,0,0,0,0,1
0,30,2016,March,13,23,1,4,2,2,0,1,0,0,0,0,1,0,0,80.0,1,0,0,1,0,0,0,0,0,1,0
0,114,2016,September,40,28,0,1,1,0,0,1,1,0,10,0,0,1,0,58.0,0,0,1,0,0,0,0,0,0,1,0
1,114,2015,October,44,26,7,16,1,0,0,1,0,0,0,0,1,0,0,36.0,0,0,1,0,0,1,0,1,0,0,0
1,80,2017,June,25,24,2,3,2,0,0,1,0,0,0,0,1,0,0,68.4,0,0,0,0,1,0,0,1,0,0,0
0,40,2016,July,31,28,1,3,2,1,0,1,0,0,0,1,1,0,0,215.1,0,0,0,0,1,0,0,0,0,1,0
1,2,2017,February,8,22,0,4,1,0,0,1,0,0,0,0,0,0,0,36.0,0,0,0,1,0,0,0,0,0,0,1
0,0,2016,April,17,17,1,0,1,0,0,1,0,0,0,0,0,0,0,62.0,1,0,0,1,0,0,0,0,0,1,0
0,70,2017,April,17,28,0,2,1,0,0,1,0,0,0,0,1,0,0,58.52,0,1,0,0,1,0,0,0,0,1,0
0,0,2016,January,3,12,0,4,1,0,0,1,0,0,0,1,0,0,0,34.2,0,0,0,1,0,0,1,0,0,1,0
0,0,2016,January,5,26,0,1,3,0,0,1,0,0,0,0,0,0,0,50.0,0,0,0,1,0,0,0,0,0,1,0
0,285,2016,September,39,20,2,5,2,0,0,1,0,0,0,0,1,0,0,76.0,0,2,0,0,1,0,0,0,0,0,1
1,140,2017,May,19,10,2,5,1,0,0,1,0,0,0,0,1,0,0,48.0,0,0,0,0,1,0,0,0,0,0,1
0,218,2016,June,27,28,2,5,2,0,0,1,0,0,0,0,1,0,0,90.64,0,1,0,0,1,0,0,0,0,1,0
1,136,2016,May,23,30,2,5,2,0,0,1,0,0,0,0,1,0,0,73.71,0,1,0,0,1,0,0,0,0,1,0
0,5,2016,February,8,16,0,1,1,0,0,1,0,0,0,0,0,1,0,40.0,0,0,1,0,0,0,1,0,0,1,0
1,63,2015,August,34,21,2,5,2,0,0,1,0,0,0,0,1,0,0,123.04,0,0,0,0,1,0,0,0,0,1,0
1,39,2017,February,6,11,0,1,2,0,0,1,0,0,0,0,1,0,0,48.0,0,1,0,0,1,0,0,0,0,1,0
0,56,2017,August,33,18,0,1,2,0,0,1,0,0,0,0,1,0,0,270.0,0,4,0,0,1,0,1,0,0,0,1
1,118,2015,October,43,21,2,4,2,1,0,1,0,0,0,0,1,0,0,45.55,0,2,0,0,1,0,0,0,0,1,0
0,207,2015,September,39,26,1,1,2,0,0,1,0,0,0,0,1,0,0,74.0,0,1,0,0,1,0,0,0,0,1,0
1,124,2017,April,15,9,2,5,2,0,0,1,0,0,0,0,1,0,0,80.0,0,0,0,0,1,1,0,0,0,1,0
1,186,2016,March,12,19,2,5,2,0,0,1,0,0,0,0,1,0,0,43.33,0,2,0,0,1,0,0,0,0,1,0
0,1,2016,April,18,26,0,2,2,1,1,1,0,0,0,1,1,0,0,85.5,1,2,0,0,1,0,1,0,0,1,0
0,51,2016,September,38,17,2,3,2,0,1,1,0,0,0,1,1,0,0,145.6,1,1,0,1,0,0,0,0,0,1,0
0,136,2016,March,13,24,0,3,2,0,0,0,0,0,0,0,1,0,0,84.0,0,0,0,0,1,0,0,0,0,0,1
0,160,2016,September,39,19,1,5,2,0,0,1,0,0,0,0,1,0,0,92.33,0,3,0,0,1,0,0,0,0,1,0
0,86,2016,August,36,31,0,1,1,0,0,1,1,0,8,0,0,1,0,66.0,0,0,1,0,0,0,1,0,0,1,0
1,135,2016,October,43,22,2,2,2,0,0,1,0,0,0,0,1,0,0,68.0,0,0,0,0,1,0,0,0,0,1,0
0,26,2015,December,50,10,0,3,2,0,0,1,0,0,0,0,1,0,0,26.1,0,0,0,0,1,0,0,0,0,1,0
0,115,2017,May,22,28,2,5,2,0,0,1,0,0,0,0,1,0,0,70.4,0,1,0,0,1,0,0,1,0,0,0
0,124,2016,October,43,22,2,1,2,0,0,1,0,0,0,2,0,0,0,75.0,1,0,1,0,0,0,0,0,0,0,1
0,244,2015,September,36,2,2,5,2,0,0,1,0,0,0,0,1,0,0,57.0,0,0,0,0,1,0,0,0,0,0,1
1,149,2015,December,49,5,2,1,2,0,0,1,0,0,0,0,1,0,0,68.0,0,0,0,0,1,1,0,0,0,1,0
0,192,2016,September,39,19,2,5,2,0,0,1,0,0,0,0,1,0,0,90.61,0,0,0,0,1,0,0,1,0,0,0
0,69,2015,August,35,23,2,4,2,2,0,1,0,0,0,0,0,0,0,218.5,1,1,0,1,0,0,0,0,0,1,0
0,39,2016,December,53,26,1,3,2,0,0,1,0,0,0,0,1,0,0,57.75,0,1,0,0,1,0,0,0,0,1,0
0,79,2015,July,31,29,2,5,2,0,0,1,0,0,0,0,1,0,0,112.36,1,1,0,0,1,0,0,0,0,0,1
0,55,2015,December,52,25,1,2,1,0,0,1,0,0,0,0,1,0,0,22.5,0,3,0,0,1,0,0,0,0,1,0
0,14,2017,August,33,14,1,2,2,0,0,1,0,0,0,0,1,0,0,187.33,0,2,0,0,1,0,0,0,0,1,0
1,214,2017,March,12,24,2,5,1,0,0,1,0,0,0,0,1,0,0,46.0,0,0,0,0,1,0,0,0,0,0,1
1,32,2015,August,35,29,2,3,2,0,0,1,0,0,0,0,1,0,0,135.2,0,2,0,0,1,0,0,0,0,1,0
0,0,2017,February,5,4,1,1,1,0,0,1,0,0,0,0,0,0,0,43.0,0,0,0,1,0,0,0,0,0,0,1
1,40,2017,April,15,13,0,3,2,2,0,1,0,0,0,0,1,0,0,193.0,0,1,0,0,1,0,0,0,0,1,0
1,106,2015,October,43,20,0,5,2,2,0,1,0,0,0,1,1,0,0,95.0,0,2,0,1,0,0,0,0,0,1,0
0,222,2015,September,38,14,1,1,2,0,0,1,0,0,0,0,1,0,0,80.0,0,0,0,0,1,0,0,0,0,0,1
0,1,2015,September,38,15,0,2,1,0,0,1,1,0,2,0,0,0,0,4.0,1,0,0,1,0,0,0,0,0,1,0
0,160,2015,August,32,3,1,4,2,0,0,1,0,0,0,0,0,0,0,119.9,1,2,0,1,0,0,0,0,0,1,0
0,184,2015,July,28,5,2,5,2,0,0,1,0,0,0,0,1,0,0,55.68,0,0,0,0,1,0,0,1,0,0,0
0,24,2017,January,4,28,0,1,2,0,0,1,0,0,0,1,1,0,0,48.0,0,2,0,0,1,0,1,0,0,1,0
1,65,2016,March,11,12,2,3,1,0,0,1,0,0,0,1,1,0,0,34.2,0,0,0,0,1,0,0,1,0,0,0
0,179,2016,July,32,31,2,2,2,0,0,1,0,0,0,0,1,0,0,105.5,0,1,0,0,1,0,0,0,0,0,1
0,90,2015,August,33,11,0,0,2,0,0,1,0,0,0,0,1,0,0,0.0,0,2,0,0,1,0,1,0,0,1,0
0,68,2016,May,23,30,1,1,2,0,0,1,0,0,0,0,1,0,0,97.0,1,1,0,0,1,0,0,0,0,1,0
1,41,2015,November,46,12,0,2,1,0,0,1,0,0,0,0,1,0,0,40.0,0,0,1,0,0,0,0,0,0,0,1
0,124,2016,May,21,16,3,7,2,0,0,1,0,0,0,0,1,0,0,81.05,0,0,0,0,1,0,0,1,0,0,0
0,0,2017,July,28,12,0,1,2,0,0,1,0,0,0,0,0,0,0,154.0,1,0,0,1,0,0,0,0,0,1,0
0,74,2017,January,2,9,1,2,1,0,0,1,0,0,0,0,0,0,0,30.0,0,1,0,1,0,0,0,0,0,1,0
1,42,2017,July,30,26,2,5,2,0,0,1,0,0,0,0,0,0,0,220.0,0,2,0,1,0,0,0,0,0,1,0
0,47,2015,October,43,19,1,4,2,0,0,1,0,0,0,0,0,0,47,76.8,0,0,0,1,0,0,0,0,0,0,1
1,106,2016,March,13,24,1,3,2,0,0,1,0,0,0,0,1,0,0,84.0,0,0,0,1,0,1,0,0,0,1,0
0,52,2015,October,43,19,2,5,2,0,0,1,0,0,0,0,1,0,0,64.88,0,0,0,0,1,0,1,0,0,1,0
0,74,2015,September,39,25,3,7,2,0,0,1,0,0,0,0,1,0,0,98.8,1,1,0,0,1,0,0,0,0,1,0
0,0,2015,December,53,31,0,3,2,2,0,1,1,0,0,1,0,0,0,139.33,1,0,0,1,0,0,0,0,0,1,0
0,0,2017,January,1,7,1,1,2,0,0,1,0,0,0,3,0,0,0,64.0,1,0,0,1,0,0,0,0,0,1,0
0,1,2015,October,42,14,0,1,1,0,0,1,0,0,0,1,1,0,0,37.6,0,1,0,0,1,0,0,0,0,0,1
1,150,2017,July,27,7,1,2,2,2,0,1,0,0,0,0,1,0,0,159.33,0,0,0,0,1,0,0,0,0,1,0
