IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,BookingChanges,Agent,Company,DaysInWaitingList,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,Corporate,Direct,GDS,TA/TO,Deposit,RoomTypeDifference,Contract,Group,Transient,Transient-Party
0,111,2017,April,14,3,1,1,2,0.0,0,1,0,0,0,0,1,0,0,95.0,0,1,0,0,0,1,0,0,0,0,0,1
0,20,2016,November,46,6,2,2,1,0.0,0,1,0,0,0,0,1,0,0,124.16,0,1,0,0,0,1,0,0,0,0,1,0
0,12,2017,August,33,19,1,1,2,1.0,0,1,0,0,0,1,1,0,0,190.0,0,4,0,0,0,1,0,0,0,0,1,0
0,4,2017,March,10,7,0,1,2,0.0,0,1,1,1,0,0,1,0,0,90.0,0,1,0,1,0,0,0,1,0,0,1,0
0,13,2016,May,20,11,0,3,3,0.0,0,1,0,0,0,0,1,0,0,161.66,0,1,0,0,0,1,0,0,0,0,1,0
0,13,2016,June,24,10,0,1,3,0.0,0,1,0,0,0,0,1,0,0,177.0,0,0,0,0,0,1,0,0,0,0,1,0
1,5,2015,October,43,19,1,2,1,0.0,0,1,0,1,0,0,1,0,0,136.0,0,2,0,0,0,1,0,0,1,0,0,0
1,140,2017,May,20,19,0,2,2,0.0,0,1,0,0,0,0,1,0,0,162.0,0,1,0,0,0,1,0,0,0,0,1,0
0,162,2015,September,38,17,0,3,2,0.0,0,1,0,0,0,0,1,0,0,70.0,0,1,0,0,0,1,0,0,0,0,0,1
0,1,2015,September,36,1,0,3,1,0.0,0,1,0,0,0,0,1,0,0,0.0,0,0,0,0,0,1,0,1,0,0,1,0
1,334,2015,September,38,16,0,2,1,0.0,0,1,0,1,0,0,1,0,0,60.0,0,0,0,0,0,1,1,0,0,0,0,1
0,0,2017,May,18,6,2,5,2,0.0,0,1,0,0,0,0,1,0,0,164.57,0,2,0,0,0,1,0,1,0,0,1,0
0,50,2017,August,33,14,1,1,2,0.0,0,1,0,0,0,0,1,0,0,160.0,0,1,0,0,0,1,0,0,0,0,1,0
1,108,2017,June,26,29,0,2,2,2.0,0,1,0,0,0,0,1,0,0,230.0,0,0,0,0,0,1,0,0,0,0,1,0
0,22,2015,September,37,6,1,0,2,0.0,0,1,0,0,0,0,1,0,0,105.0,0,0,0,0,0,1,0,1,0,0,1,0
0,39,2017,April,16,21,0,2,2,0.0,0,1,0,0,0,0,0,0,0,149.5,0,2,0,1,0,0,0,0,0,0,1,0
0,142,2017,February,7,16,2,3,2,0.0,1,1,0,0,0,1,1,0,0,88.4,0,3,0,0,0,1,0,0,0,0,1,0
0,2,2015,September,40,30,0,2,2,0.0,0,1,0,0,0,0,1,0,0,126.0,0,1,0,0,0,1,0,0,1,0,0,0
0,157,2017,June,25,20,2,6,2,0.0,0,1,0,0,0,0,1,0,0,127.8,0,1,0,0,0,1,0,0,0,0,1,0
0,51,2016,April,14,1,1,2,2,0.0,0,1,0,0,0,0,1,0,0,106.2,0,0,0,0,0,1,0,0,0,0,1,0
1,74,2017,March,11,17,0,2,2,0.0,0,1,0,0,0,0,1,0,0,106.2,0,1,0,0,0,1,0,0,0,0,1,0
0,11,2015,September,39,23,0,3,2,0.0,0,1,0,0,0,0,0,0,0,114.0,0,0,0,1,0,0,0,0,0,0,1,0
0,292,2016,July,30,21,0,2,2,0.0,0,1,0,0,0,0,1,0,0,115.0,0,0,0,0,0,1,0,0,0,0,0,1
1,45,2017,July,27,2,2,0,2,0.0,0,0,0,0,0,0,1,0,0,98.1,0,1,0,0,0,1,0,0,0,0,1,0
1,304,2016,November,45,3,0,3,2,0.0,0,1,0,0,0,0,1,0,0,89.0,0,0,0,0,0,1,1,0,0,0,1,0
0,4,2016,February,6,4,0,2,2,0.0,0,1,0,0,0,0,1,0,0,93.0,0,1,0,0,0,1,0,1,0,0,1,0
0,6,2015,August,35,23,1,0,2,0.0,0,0,0,0,0,0,1,0,0,81.0,0,0,0,0,0,1,0,0,1,0,0,0
0,316,2016,May,22,26,0,3,2,0.0,0,1,0,0,0,0,1,0,0,110.0,0,0,0,0,0,1,0,0,0,0,0,1
1,138,2015,August,34,22,2,1,2,0.0,0,1,0,0,0,0,1,0,0,94.5,0,0,0,0,0,1,0,0,0,0,0,1
1,1,2016,February,7,9,0,1,2,0.0,0,0,0,0,0,0,1,0,0,79.0,0,0,0,0,0,1,0,0,0,0,1,0
0,20,2016,November,47,15,0,2,1,0.0,0,1,0,0,0,0,1,0,0,114.0,0,2,0,0,0,1,0,0,0,0,1,0
0,247,2016,June,24,6,1,1,2,0.0,0,1,0,0,0,0,1,0,0,115.0,0,1,0,0,0,1,0,1,0,0,0,1
0,1,2016,January,5,26,0,1,1,0.0,0,1,1,0,8,0,0,1,0,66.0,0,0,1,0,0,0,0,0,0,0,1,0
1,163,2017,July,28,10,2,5,3,0.0,0,1,0,0,0,0,1,0,0,152.1,0,0,0,0,0,1,0,0,0,0,1,0
1,8,2017,February,8,20,1,3,2,0.0,0,1,0,0,0,0,1,0,0,100.3,0,0,0,0,0,1,0,0,0,0,1,0
0,39,2015,November,45,7,2,1,2,0.0,0,1,0,0,0,0,1,0,0,63.0,0,0,0,0,0,1,0,0,0,0,1,0
1,11,2016,November,45,5,0,1,2,0.0,0,1,0,0,0,0,1,0,0,130.0,0,1,0,0,0,1,0,0,0,0,1,0
0,20,2015,September,39,20,2,3,2,0.0,0,1,0,0,0,0,1,0,0,118.15,0,1,0,0,0,1,0,0,0,0,1,0
0,64,2016,May,21,17,0,2,2,0.0,0,1,0,0,0,2,0,1,0,140.0,0,1,0,0,0,1,0,0,0,0,0,1
0,89,2017,June,24,13,0,3,2,0.0,0,1,0,0,0,1,1,0,0,12.0,0,2,0,0,0,1,0,0,0,0,1,0
0,19,2015,December,52,26,2,1,2,0.0,0,1,0,0,0,0,1,0,0,58.0,0,0,0,0,0,1,0,1,0,0,1,0
1,72,2016,August,34,16,0,3,2,0.0,0,1,0,0,0,0,1,0,0,135.9,0,0,0,0,0,1,0,0,0,0,1,0
1,15,2016,August,34,16,0,2,2,2.0,0,1,0,0,0,0,1,0,0,231.0,0,0,0,0,0,1,0,0,0,0,1,0
1,86,2016,January,4,22,0,1,2,0.0,0,1,0,1,0,0,1,0,35,85.0,0,0,0,0,0,1,1,0,0,0,1,0
0,8,2016,November,47,16,0,4,1,0.0,0,1,0,0,0,0,1,0,0,80.75,0,2,0,0,0,1,0,0,0,0,1,0
0,9,2016,April,18,29,0,2,2,0.0,0,1,0,0,0,0,1,0,0,110.0,0,0,0,0,0,1,0,0,0,0,0,1
0,9,2016,April,18,29,0,2,2,0.0,0,1,0,0,0,0,1,0,0,110.0,0,0,0,0,0,1,0,0,0,0,0,1
0,5,2015,October,41,6,0,3,2,0.0,0,1,0,0,0,0,1,0,0,151.33,0,0,0,0,0,1,0,0,1,0,0,0
0,194,2016,April,17,17,2,3,2,0.0,0,1,0,0,0,0,1,0,0,77.23,0,2,0,0,0,1,0,0,0,0,1,0
1,73,2016,April,15,9,2,2,2,0.0,0,1,0,0,0,0,1,0,0,107.95,0,1,0,0,0,1,0,0,0,0,1,0
0,15,2017,May,22,31,0,1,2,0.0,0,0,0,0,0,0,1,0,0,140.0,0,1,0,0,0,1,0,0,0,0,1,0
0,47,2016,May,20,11,0,3,2,0.0,0,0,0,0,0,1,1,0,0,116.1,0,1,0,0,0,1,0,0,0,0,1,0
0,48,2015,September,37,11,1,2,1,0.0,0,1,0,0,0,2,1,0,0,50.0,0,0,0,0,0,1,0,0,0,0,0,1
1,11,2015,August,35,28,0,2,2,2.0,0,1,0,0,0,0,1,0,0,153.0,0,2,0,0,0,1,0,0,1,0,0,0
0,70,2016,April,14,2,2,3,2,0.0,0,1,0,0,0,0,1,0,0,61.56,0,2,0,0,0,1,0,0,0,0,1,0
0,105,2017,May,18,4,0,3,2,0.0,0,1,0,0,0,0,1,0,0,126.0,0,1,0,0,0,1,0,0,0,0,1,0
1,272,2015,July,29,16,0,2,2,0.0,0,1,0,1,0,0,1,0,0,62.0,0,0,0,0,0,1,0,0,1,0,0,0
1,78,2017,August,33,15,0,2,2,2.0,0,1,0,0,0,0,1,0,0,240.0,0,2,0,0,0,1,0,0,0,0,1,0
0,13,2016,October,42,9,2,1,2,0.0,0,1,0,0,0,1,1,0,0,177.62,0,1,0,0,0,1,0,0,0,0,1,0
0,5,2015,September,37,8,0,4,1,0.0,0,1,0,0,0,1,1,0,0,114.0,0,2,0,0,0,1,0,0,1,0,0,0
0,84,2016,April,14,1,1,2,2,0.0,0,1,0,0,0,0,1,0,0,87.3,0,1,0,0,0,1,0,0,0,0,1,0
0,20,2016,November,45,1,0,3,2,0.0,0,0,0,0,0,0,1,0,0,76.0,0,0,0,0,0,1,0,0,0,0,1,0
1,100,2017,January,1,3,0,5,2,0.0,0,0,0,0,0,0,1,0,0,74.8,0,1,0,0,0,1,0,0,0,0,1,0
0,82,2016,June,24,6,1,3,2,0.0,0,0,0,0,0,0,1,0,0,72.25,0,0,0,0,0,1,0,0,0,0,1,0
1,156,2016,July,31,26,0,1,2,0.0,0,1,0,0,0,1,1,0,0,105.3,0,1,0,0,0,1,0,0,0,0,1,0
0,31,2017,February,6,10,0,2,2,0.0,0,0,0,0,0,0,1,0,0,88.0,0,2,0,0,0,1,0,0,0,0,1,0
1,117,2015,August,34,22,0,1,2,0.0,0,1,0,0,0,0,1,0,0,76.5,0,0,0,0,0,1,0,0,0,0,1,0
1,14,2017,January,5,30,1,3,2,0.0,0,0,0,0,0,0,1,0,0,74.8,0,0,0,0,0,1,0,0,0,0,1,0
1,273,2016,September,40,30,1,2,2,0.0,0,1,0,0,0,0,1,0,0,106.2,0,0,0,0,0,1,0,0,0,0,0,1
1,7,2015,September,39,21,1,3,2,0.0,0,1,0,1,0,0,1,0,0,92.17,0,1,0,0,0,1,0,0,0,0,1,0
1,0,2017,July,29,16,1,0,1,0.0,0,1,0,0,0,1,1,0,0,190.0,0,3,0,0,0,1,0,0,0,0,1,0
1,56,2017,March,12,21,0,3,2,0.0,0,1,0,0,0,0,1,0,0,85.0,0,0,0,0,0,1,1,0,0,0,1,0
0,68,2015,November,49,30,1,3,2,0.0,0,1,0,0,0,1,1,0,0,60.0,0,1,0,0,0,1,0,0,0,0,1,0
1,172,2016,October,41,4,0,3,2,1.0,0,1,0,0,0,0,1,0,0,125.1,0,0,0,0,0,1,0,0,0,0,1,0
0,35,2017,March,12,25,0,1,2,0.0,0,1,0,0,0,0,1,0,0,108.0,0,1,0,0,0,1,0,1,0,0,1,0
1,37,2016,October,42,13,0,3,1,0.0,0,1,0,0,0,0,1,0,0,95.0,0,0,0,0,0,1,0,0,0,0,0,1
0,110,2016,July,28,3,2,2,2,0.0,0,1,0,0,0,1,1,0,0,118.06,0,0,0,0,0,1,0,0,0,0,1,0
1,187,2017,July,28,12,0,1,2,0.0,0,1,0,0,0,0,1,0,0,116.1,0,0,0,0,0,1,0,0,0,0,1,0
0,105,2016,June,27,26,2,2,2,0.0,0,1,0,0,0,0,1,0,0,99.45,0,1,0,0,0,1,0,0,0,0,1,0
0,12,2016,January,3,10,2,5,2,0.0,0,1,0,0,0,0,1,0,0,72.96,0,0,0,0,0,1,0,0,0,0,1,0
1,88,2016,September,38,16,0,1,2,0.0,0,1,0,0,0,0,1,0,0,149.4,0,1,0,0,0,1,0,0,0,0,1,0
1,9,2016,April,17,22,1,2,3,0.0,0,1,0,0,0,0,1,0,0,167.0,0,0,0,0,0,1,0,0,0,0,1,0
0,102,2017,April,14,4,0,4,3,0.0,0,1,0,0,0,0,1,0,0,157.25,0,1,0,0,0,1,0,0,0,0,1,0
0,187,2016,September,38,12,1,4,2,0.0,0,1,0,0,0,0,1,0,0,80.75,0,0,0,0,0,1,0,0,0,0,0,1
0,36,2016,October,42,13,0,1,1,0.0,0,0,0,0,0,0,1,0,0,102.6,0,2,0,0,0,1,0,0,0,0,0,1
0,133,2017,June,25,22,0,2,2,0.0,0,1,0,0,0,0,1,0,0,135.0,1,3,0,0,0,1,0,1,0,0,1,0
1,78,2017,January,4,25,0,2,1,0.0,0,1,0,0,0,0,0,1,0,85.0,0,0,0,0,0,1,0,0,0,0,0,1
1,213,2017,August,33,19,2,5,2,0.0,0,0,0,0,0,0,1,0,0,97.59,0,0,0,0,0,1,0,0,0,0,1,0
0,13,2015,September,39,20,2,3,1,0.0,0,1,0,0,0,0,1,0,0,90.98,0,1,0,0,0,1,0,0,0,0,1,0
1,39,2016,March,11,11,1,2,1,0.0,0,1,0,0,0,0,1,0,0,76.5,0,0,0,0,0,1,0,0,0,0,1,0
1,82,2017,July,29,16,2,1,2,0.0,0,0,0,0,0,0,1,0,0,120.0,0,1,0,0,0,1,0,0,0,0,1,0
0,295,2017,August,32,10,1,3,3,0.0,0,1,0,0,0,0,1,0,0,156.6,0,0,0,0,0,1,0,0,0,0,0,1
1,294,2017,May,21,24,0,4,2,0.0,0,0,0,0,0,0,1,0,0,110.25,0,0,0,0,0,1,0,0,0,0,1,0
0,26,2017,April,17,26,0,2,1,0.0,0,1,0,0,0,1,1,0,0,139.0,0,0,0,0,0,1,0,0,0,0,0,1
0,69,2017,March,12,20,1,3,2,0.0,0,1,0,0,0,2,1,0,0,138.55,0,0,0,0,0,1,0,0,0,0,1,0
1,33,2017,January,1,6,2,2,1,0.0,0,0,0,0,0,0,1,0,0,74.8,0,1,0,0,0,1,0,0,0,0,1,0
0,105,2016,April,18,29,1,2,2,0.0,0,1,0,0,0,0,1,0,0,94.5,0,0,0,1,0,0,0,0,0,0,1,0
0,34,2016,October,44,26,0,3,2,1.0,0,1,0,0,0,0,1,0,0,100.0,0,0,0,0,0,1,0,1,0,0,1,0
0,5,2016,March,12,19,2,1,2,0.0,0,1,0,0,0,0,1,0,0,93.33,0,0,0,0,0,1,0,0,0,0,0,1
1,22,2016,December,49,1,2,3,2,1.0,0,1,0,0,0,1,1,0,0,133.5,0,0,0,0,0,1,0,0,0,0,1,0
0,409,2017,May,22,31,0,3,1,0.0,0,1,0,0,0,1,1,0,0,91.33,0,1,0,0,0,1,0,0,0,0,0,1
0,7,2016,September,38,11,2,0,2,0.0,0,1,0,0,0,0,1,0,0,139.0,0,1,0,0,0,1,0,0,0,0,1,0
0,15,2015,July,30,25,0,1,1,0.0,0,1,0,0,0,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1
1,444,2016,December,49,1,0,3,1,0.0,0,1,0,1,0,0,1,0,39,75.0,0,0,0,0,0,1,1,0,0,0,1,0
1,11,2016,June,27,30,0,3,2,0.0,0,0,0,0,0,0,1,0,0,139.0,0,1,0,0,0,1,0,0,0,0,1,0
0,23,2017,March,11,12,1,0,2,0.0,0,1,1,0,1,0,0,1,0,85.0,0,1,1,0,0,0,0,0,0,0,1,0
1,104,2015,August,36,30,2,1,2,0.0,0,1,0,0,0,0,1,0,0,90.0,0,0,0,0,0,1,1,0,0,0,1,0
1,156,2017,April,17,26,0,3,2,0.0,0,1,0,0,0,0,1,0,0,100.0,0,0,0,0,0,1,1,0,0,0,1,0
1,0,2017,June,23,4,2,2,1,0.0,0,1,0,0,0,0,0,1,0,95.0,0,2,1,0,0,0,0,0,0,0,1,0
0,5,2015,December,49,1,0,4,1,0.0,0,1,0,0,0,0,0,1,0,65.0,0,0,1,0,0,0,0,0,0,0,1,0
1,615,2017,March,11,16,0,2,2,0.0,0,1,0,0,0,0,1,0,0,62.0,0,0,0,0,0,1,1,0,0,0,1,0
1,25,2016,March,11,8,2,5,2,0.0,0,0,0,0,0,2,1,0,0,81.86,0,1,0,0,0,1,0,0,0,0,1,0
0,106,2016,November,46,6,1,0,1,0.0,0,1,1,0,1,4,0,1,0,103.0,0,0,1,0,0,0,0,1,0,0,0,1
1,155,2017,August,35,31,0,3,2,0.0,0,0,0,0,0,0,1,0,0,135.0,0,1,0,0,0,1,0,0,0,0,1,0
1,300,2015,August,33,13,0,2,2,0.0,0,1,1,1,0,0,1,0,0,62.8,0,0,0,0,0,1,0,0,0,0,0,1
0,15,2016,November,46,12,2,2,1,0.0,0,1,0,0,0,0,1,0,0,85.85,0,1,0,0,0,1,0,0,0,0,1,0
0,58,2016,June,24,10,1,2,3,0.0,0,1,0,0,0,4,1,0,0,159.3,0,2,0,0,0,1,0,0,0,0,1,0
0,377,2016,October,42,14,0,2,1,0.0,0,1,0,0,0,1,1,0,0,90.0,0,0,0,0,0,1,0,0,0,0,0,1
0,69,2016,November,47,13,2,1,2,0.0,0,1,0,0,0,0,1,0,0,68.0,0,0,0,0,0,1,0,0,0,0,1,0
1,240,2017,July,27,7,0,2,2,0.0,0,1,0,0,0,0,1,0,0,141.3,0,1,0,0,0,1,0,0,0,0,1,0
0,221,2015,October,42,17,2,1,2,0.0,0,1,0,0,0,0,1,0,0,65.0,0,0,0,0,0,1,0,0,0,0,0,1
1,156,2017,April,17,26,0,3,2,0.0,0,1,0,0,0,0,1,0,0,100.0,0,0,0,0,0,1,1,0,0,0,1,0
0,69,2015,October,44,25,2,1,2,0.0,0,1,0,0,0,0,1,0,58,85.67,0,0,0,0,0,1,0,0,0,0,0,1
1,45,2016,October,41,3,1,3,2,0.0,0,1,0,0,0,0,1,0,0,111.6,0,0,0,0,0,1,0,0,0,0,1,0
0,53,2017,June,24,14,1,4,2,0.0,0,1,0,0,0,0,1,0,0,126.0,0,1,0,1,0,0,0,0,0,0,1,0
1,68,2016,February,8,17,0,2,2,0.0,0,1,0,1,0,0,1,0,0,75.0,0,0,0,0,0,1,1,0,0,0,1,0
0,65,2016,December,53,26,1,3,2,0.0,0,1,0,0,0,1,1,0,0,105.61,0,1,0,0,0,1,0,0,0,0,1,0
1,207,2016,August,32,5,2,3,2,0.0,0,1,0,0,0,0,1,0,0,90.95,0,0,0,0,0,1,0,0,0,0,1,0
1,162,2016,August,33,8,1,2,1,0.0,0,0,0,0,0,0,1,0,0,103.5,0,0,0,0,0,1,0,0,0,0,1,0
1,101,2016,April,16,14,0,3,2,0.0,0,1,0,0,0,0,0,0,0,130.0,0,0,0,0,0,1,1,0,0,0,1,0
0,159,2016,September,39,19,1,2,2,0.0,0,1,0,0,0,0,1,0,0,144.0,0,0,0,0,0,1,0,0,0,0,0,1
0,58,2017,July,31,30,2,3,2,0.0,0,1,0,0,0,1,1,0,0,147.24,0,1,0,1,0,0,0,0,0,0,1,0
0,5,2016,January,3,13,0,1,1,0.0,0,1,0,0,0,0,1,0,0,65.0,0,0,0,0,0,1,0,0,0,0,1,0
1,188,2016,June,25,15,0,2,1,0.0,0,1,0,0,0,0,1,0,39,130.0,0,0,0,0,0,1,1,0,0,0,1,0
0,11,2017,July,29,21,2,3,2,0.0,0,0,0,0,0,0,1,0,0,123.2,0,1,0,0,0,1,0,0,0,0,1,0
0,1,2017,January,1,7,2,1,2,0.0,0,0,0,0,0,0,1,0,0,69.99,0,0,0,0,0,1,0,0,0,0,1,0
0,17,2015,October,40,1,0,3,2,0.0,0,1,0,0,0,0,1,0,0,113.33,0,1,0,0,0,1,0,0,1,0,0,0
1,145,2016,August,35,23,0,5,2,0.0,0,1,0,0,0,0,1,0,0,99.9,0,0,0,0,0,1,0,0,0,0,1,0
0,144,2016,August,36,31,1,4,1,0.0,0,1,0,0,0,0,1,0,0,97.85,0,1,0,0,0,1,0,0,0,0,1,0
1,124,2016,April,18,28,1,3,1,0.0,0,1,0,0,0,0,1,0,0,96.48,0,0,0,1,0,0,0,0,0,0,1,0
0,178,2017,May,21,25,0,3,2,0.0,0,1,0,0,0,0,1,0,0,126.0,0,2,0,0,0,1,0,0,0,0,1,0
0,37,2015,November,45,1,2,1,2,0.0,0,1,0,0,0,0,1,0,0,60.0,0,0,0,0,0,1,0,0,0,0,1,0
1,34,2016,August,33,10,0,1,3,0.0,0,1,0,0,0,0,1,0,0,168.3,0,0,0,0,0,1,0,0,0,0,1,0
1,133,2016,June,24,8,0,3,2,0.0,0,1,0,0,0,0,1,0,0,90.95,0,0,0,0,0,1,0,0,0,0,1,0
0,43,2016,December,53,25,2,1,2,0.0,0,0,0,0,0,2,1,0,0,88.0,0,2,0,0,0,1,0,0,0,0,1,0
0,77,2016,October,41,7,1,2,2,0.0,0,1,0,0,0,0,1,0,0,132.3,0,3,0,0,0,1,0,0,0,0,1,0
0,125,2017,March,12,23,2,4,2,0.0,0,1,0,0,0,0,1,0,0,88.4,0,1,0,0,0,1,0,0,0,0,1,0
1,166,2016,July,28,7,2,3,3,0.0,0,1,0,0,0,0,1,0,0,121.55,0,0,0,0,0,1,0,0,0,0,1,0
0,172,2016,May,22,26,1,3,2,0.0,0,1,0,0,0,0,1,0,0,123.25,0,0,0,0,0,1,0,0,0,0,1,0
0,6,2015,October,42,11,2,1,2,0.0,0,1,0,0,0,0,1,0,0,100.8,0,0,0,0,0,1,0,0,0,0,1,0
1,39,2016,March,13,25,2,2,2,1.0,0,1,0,0,0,0,1,0,0,134.1,0,0,0,0,0,1,0,0,0,0,1,0
0,4,2017,February,7,14,0,1,2,0.0,0,0,0,0,0,0,1,0,0,99.0,0,2,0,0,0,1,0,0,0,0,1,0
1,107,2016,September,38,15,1,3,2,1.0,0,1,0,0,0,0,1,0,0,152.1,0,0,0,0,0,1,0,0,0,0,1,0
1,185,2016,December,51,16,1,2,2,0.0,0,1,0,0,0,0,1,0,0,103.5,0,0,0,0,0,1,0,0,0,0,1,0
1,34,2015,December,50,8,0,2,1,0.0,0,1,0,1,0,0,1,0,0,90.0,0,0,0,0,0,1,1,0,0,0,1,0
1,157,2017,May,18,1,1,3,2,0.0,0,1,0,0,0,0,1,0,0,130.0,0,0,0,0,0,1,1,0,0,0,1,0
0,92,2016,September,36,2,1,2,2,1.0,0,1,0,0,0,0,1,0,0,152.1,0,2,0,0,0,1,0,0,0,0,1,0
0,279,2016,October,42,10,1,2,2,0.0,0,1,0,0,0,0,1,0,0,80.75,0,1,0,0,0,1,0,0,0,0,0,1
0,74,2017,April,14,3,1,2,2,1.0,0,1,0,0,0,0,1,0,0,90.0,0,0,0,0,0,1,0,1,0,0,1,0
1,259,2016,May,19,5,0,3,2,0.0,0,1,0,0,0,0,1,0,60,90.0,0,0,0,0,0,1,1,0,0,0,1,0
1,97,2017,August,31,1,0,4,2,0.0,0,0,0,0,0,0,1,0,0,125.0,0,1,0,0,0,1,0,0,0,0,1,0
1,161,2016,March,13,25,1,2,2,0.0,0,1,0,0,0,0,1,0,101,130.0,0,0,0,0,0,1,1,0,0,0,1,0
0,39,2015,August,33,14,0,2,2,0.0,0,1,0,0,0,0,1,0,0,109.0,0,0,0,0,0,1,0,1,0,0,0,1
0,3,2016,September,40,26,1,0,2,0.0,0,1,0,0,0,1,1,0,0,115.0,0,0,0,0,0,1,0,1,0,0,1,0
0,3,2016,December,53,28,0,2,2,0.0,0,1,0,0,0,0,1,0,0,131.0,1,2,0,0,0,1,0,0,0,0,1,0
1,270,2017,July,27,7,0,2,2,0.0,0,1,0,0,0,0,1,0,0,154.8,0,1,0,0,0,1,0,0,0,0,1,0
1,254,2016,October,44,25,0,5,2,0.0,0,1,0,0,0,0,1,0,0,90.95,0,0,0,0,0,1,0,0,0,0,1,0
0,110,2016,August,35,22,1,1,3,0.0,0,1,0,0,0,1,1,0,0,153.4,0,0,0,0,0,1,0,0,0,0,1,0
0,3,2016,June,25,15,0,3,2,0.0,0,0,0,0,0,0,1,0,0,132.0,0,1,0,0,0,1,0,0,0,0,1,0
0,93,2017,June,23,5,1,3,2,0.0,0,1,0,0,0,0,1,0,0,135.43,0,0,0,0,0,1,0,0,0,0,1,0
1,179,2016,September,40,30,2,2,2,0.0,0,1,0,0,0,0,1,0,0,113.4,0,0,0,0,0,1,0,0,0,0,1,0
0,0,2015,September,39,21,1,2,2,0.0,0,1,0,0,0,0,1,0,0,75.0,0,0,0,0,0,1,0,0,0,0,1,0
0,198,2016,May,21,20,0,1,1,0.0,0,1,0,0,0,1,1,0,98,57.5,0,0,0,0,0,1,0,0,0,0,0,1
0,24,2016,August,36,29,1,1,1,0.0,0,1,0,0,0,0,0,1,0,67.0,1,1,1,0,0,0,0,0,0,0,1,0
0,346,2016,September,38,13,0,2,2,0.0,0,1,0,0,0,0,1,0,0,115.0,0,1,0,0,0,1,0,0,0,0,0,1
1,34,2015,December,50,8,0,2,1,0.0,0,1,0,1,0,0,1,0,0,90.0,0,0,0,0,0,1,1,0,0,0,1,0
0,17,2015,September,38,17,0,2,2,0.0,0,1,0,0,0,1,1,0,0,124.0,0,2,0,0,0,1,0,0,0,0,1,0
1,179,2016,September,40,30,2,2,2,0.0,0,1,0,0,0,0,1,0,0,113.4,0,0,0,0,0,1,0,0,0,0,1,0
0,129,2017,August,32,8,2,5,2,0.0,0,0,0,0,0,0,1,0,0,125.0,0,1,0,0,0,1,0,0,0,0,1,0
1,342,2015,September,39,24,2,4,2,0.0,0,1,0,1,0,0,1,0,0,170.0,0,0,0,0,0,1,1,0,0,0,1,0
0,3,2017,February,6,7,0,2,1,0.0,0,1,0,0,0,0,1,0,0,107.0,0,0,0,0,0,1,0,0,0,0,1,0
0,157,2017,June,26,25,2,4,2,0.0,0,1,0,0,0,0,1,0,0,85.0,0,0,0,0,0,1,0,1,0,0,1,0
0,53,2017,March,11,14,0,5,2,0.0,0,1,0,0,0,1,1,0,0,69.0,0,1,0,0,0,1,0,1,0,0,0,1
0,210,2017,May,18,1,1,3,2,0.0,0,1,0,0,0,0,1,0,0,117.0,0,2,0,0,0,1,0,0,0,0,1,0
1,254,2016,September,39,24,1,1,2,0.0,0,1,0,0,0,0,1,0,0,96.0,0,0,0,0,0,1,1,0,0,0,1,0
1,38,2017,January,2,14,0,1,1,0.0,0,1,0,0,0,0,0,1,0,75.0,0,0,1,0,0,0,1,0,0,0,1,0
1,282,2017,July,27,5,0,2,2,0.0,0,1,0,0,0,0,1,0,0,141.3,0,1,0,0,0,1,0,0,0,0,1,0
1,88,2015,July,27,1,0,4,2,0.0,0,1,0,0,0,0,1,0,0,76.5,0,1,0,0,0,1,0,0,0,0,1,0
1,186,2017,May,22,30,0,2,2,0.0,0,1,0,0,0,0,1,0,0,130.0,0,0,0,0,0,1,1,0,0,0,1,0
0,24,2017,January,1,6,2,2,2,0.0,0,1,0,0,0,0,1,0,0,90.1,0,2,0,0,0,1,0,0,0,0,1,0
0,104,2016,July,29,16,1,1,2,0.0,0,1,0,0,0,0,1,0,0,77.03,0,1,0,0,0,1,0,0,0,0,1,0
0,41,2015,August,33,12,0,2,2,0.0,0,1,0,0,0,0,1,0,0,62.0,0,0,0,0,0,1,0,0,0,0,0,1
0,55,2015,August,35,26,0,2,3,0.0,0,1,0,0,0,1,1,0,0,84.0,0,1,0,0,0,1,0,1,0,0,0,1
1,303,2016,August,34,19,2,3,2,0.0,0,1,0,0,0,0,1,0,0,78.0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,2015,August,33,14,0,2,2,0.0,0,1,0,0,0,0,1,0,0,109.0,0,0,0,0,0,1,0,0,0,0,0,1
0,409,2017,May,22,31,0,3,2,0.0,0,1,0,0,0,0,1,0,0,112.67,0,1,0,0,0,1,0,0,0,0,0,1
1,317,2016,September,38,15,0,2,2,0.0,0,1,0,0,0,0,1,0,0,120.0,0,0,0,0,0,1,1,0,0,0,1,0
1,18,2017,January,1,6,2,2,3,0.0,0,1,0,0,0,1,1,0,0,103.19,0,2,0,0,0,1,0,0,0,0,1,0
0,17,2017,February,7,13,1,3,2,0.0,0,0,0,0,0,0,1,0,0,74.8,0,0,0,0,0,1,0,0,0,0,1,0
